"ID","Surfweight","Year","Age","Sex","Ethnicity","Edu","LFS","Partner","Parent","NumberChildren","Tenure","HhIncome","NZDep","Migrant","Disability","HomeAfford","LifeSatisfy","LifeWorth","Health","TeReo","GovTereo","Selfactual","Trust","TrustPolice","TrustMedia","TrustParliament","Voted","Mwb","Housecold","Housedamp","Moves","AccessMed","AccessGreen","AccessPt","NeighConnect","NeighCrime","Victim","Discrim","Lonely","Hardtalk","AgeC","SexC","DisabilityC","EthnicityC","VotedC","LFSC"
490,2631.063,2021,"55-64","Male","European/Other",2,"Employed",0,1,1,2,2,3,1,"not disabled",9,9,9,5,3,5,5,6,9,1,6,"Yes",15,1,1,NA,NA,NA,NA,NA,3,0,1,1,1,5,0,0,4,1,1
491,1270.472,2021,"25-34","Male","Maori",4,"Employed",1,1,1,2,3,8,3,"not disabled",3,7,9,4,3,5,4,7,6,4,5,"Yes",12,2,1,NA,NA,NA,NA,NA,3,0,1,2,3,2,0,0,1,1,1
493,827.4869,2021,"35-44","Female","Maori",3,"Not in the labour force",0,0,0,3,1,6,2,"not disabled",7,6,6,3,1,3,4,7,8,7,6,"Yes",11,2,2,NA,NA,NA,NA,NA,9,0,0,3,4,3,1,0,1,1,3
494,821.5873,2021,"65+","Female","Maori",4,"Employed",1,0,0,2,2,5,6,"not disabled",10,8,10,4,1,3,5,9,9,8,8,"Yes",20,2,1,NA,NA,NA,NA,NA,3,0,0,2,2,6,1,0,1,1,1
495,8235.609,2021,"25-34","Female","European/Other",4,"Employed",1,0,0,1,3,7,4,"not disabled",4,8,8,4,1,4,4,7,7,8,8,"Yes",14,3,1,NA,NA,NA,NA,NA,9,0,0,1,2,2,1,0,4,1,1
496,1709.785,2021,"15-24","Female","Maori",1,"Not in the labour force",0,0,0,3,3,7,5,"not disabled",3,8,7,2,1,3,3,10,10,8,10,"No",12,3,2,NA,NA,NA,NA,NA,8,0,0,1,3,1,1,0,1,0,3
497,1193.522,2021,"35-44","Female","Pacific",1,"Employed",1,1,3,1,3,3,6,"not disabled",6,8,8,3,2,3,4,4,9,2,2,"Yes",19,1,1,NA,NA,NA,NA,NA,4,0,0,1,1,3,1,0,2,1,1
498,1851.158,2021,"65+","Male","European/Other",3,"Not in the labour force",0,0,0,2,1,7,1,"not disabled",5,9,10,4,2,4,5,7,9,5,6,"Yes",13,1,1,NA,NA,NA,NA,NA,3,0,0,1,1,6,0,0,4,1,3
499,2429.809,2021,"35-44","Male","European/Other",1,"Employed",1,1,4,3,3,7,1,"Disabled",1,7,9,4,2,5,2,2,4,5,4,"Yes",4,4,2,NA,NA,NA,NA,NA,3,1,1,2,3,3,0,1,4,1,1
500,1559.844,2021,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,2,6,"not disabled",7,8,10,5,1,1,5,6,10,3,6,"Yes",14,1,1,NA,NA,NA,NA,NA,4,0,1,3,1,6,0,0,4,1,3
501,1365.798,2021,"45-54","Male","European/Other",1,"Not in the labour force",1,0,0,3,3,6,1,"not disabled",6,8,8,4,4,3,3,4,5,3,5,"Yes",10,3,2,NA,NA,NA,NA,NA,2,1,1,3,2,4,0,0,4,1,3
502,1365.798,2021,"35-44","Female","European/Other",4,"Not in the labour force",1,1,3,1,3,3,1,"not disabled",4,9,10,5,2,2,5,8,9,2,3,"Yes",12,1,1,NA,NA,NA,NA,NA,3,0,0,1,1,3,1,0,4,1,3
503,8970.445,2021,"45-54","Female","European/Other",2,"Employed",1,1,1,1,3,7,6,"not disabled",8,8,8,4,1,4,4,8,9,8,7,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,0,2,2,4,1,0,4,1,1
504,11712.87,2021,"55-64","Male","European/Other",2,"Employed",0,0,0,3,1,6,6,"not disabled",3,4,5,1,1,4,1,7,7,10,7,"No",8,4,2,NA,NA,NA,NA,NA,3,0,0,4,3,5,0,0,4,0,1
505,10602.04,2021,"45-54","Male","European/Other",3,"Employed",0,0,0,3,3,1,6,"not disabled",2,10,10,3,1,4,4,7,8,7,6,"No",13,4,2,NA,NA,NA,NA,NA,8,0,0,2,2,4,0,0,4,0,1
507,97.86972,2021,"45-54","Male","European/Other",3,"Unemployed",1,1,3,2,3,2,6,"not disabled",10,9,9,4,1,4,5,9,10,9,8,"Yes",16,2,1,NA,NA,NA,NA,NA,4,0,0,1,2,4,0,0,4,1,2
508,566.6075,2021,"55-64","Female","Maori",1,"Not in the labour force",1,0,0,2,3,5,1,"Disabled",8,6,9,2,1,1,4,9,9,2,4,"Yes",16,2,2,NA,NA,NA,NA,NA,3,0,0,1,5,5,1,1,1,1,3
509,1158.016,2021,"65+","Male","Asian",3,"Employed",0,0,0,3,2,9,1,"not disabled",10,5,8,5,1,4,5,7,8,6,8,"Yes",19,1,1,NA,NA,NA,NA,NA,3,0,1,2,3,6,0,0,3,1,1
510,2846.549,2021,"65+","Female","Maori",4,"Employed",1,0,0,1,1,7,1,"Disabled",5,7,8,4,2,4,5,8,9,3,0,"No",16,1,1,NA,NA,NA,NA,NA,8,0,1,1,2,6,1,1,1,0,1
511,2846.549,2021,"55-64","Male","Maori",1,"Employed",0,0,0,3,2,8,1,"Disabled",5,0,4,1,2,4,3,3,6,1,5,"Yes",7,4,1,NA,NA,NA,NA,NA,5,1,1,5,5,5,0,1,1,1,1
512,21338.32,2021,"15-24","Male","European/Other",1,"Employed",0,0,0,3,1,7,1,"not disabled",8,7,9,4,2,5,5,0,9,6,9,"Yes",17,3,2,NA,NA,NA,NA,NA,3,0,0,2,3,1,0,0,4,1,1
513,256.5708,2021,"45-54","Female","Maori",3,"Unemployed",0,0,0,3,1,1,6,"not disabled",5,5,5,1,1,4,5,8,6,6,7,"Yes",12,2,1,NA,NA,NA,NA,NA,4,0,0,5,4,4,1,0,1,1,2
514,1916.983,2021,"55-64","Male","European/Other",2,"Not in the labour force",0,0,0,1,1,8,6,"not disabled",7,8,7,3,1,5,4,7,7,6,6,"Yes",14,1,2,NA,NA,NA,NA,NA,5,0,0,2,3,5,0,0,4,1,3
515,1043.077,2021,"65+","Male","Maori",2,"Employed",0,0,0,2,1,10,1,"not disabled",2,8,10,3,2,3,4,5,10,5,10,"Yes",17,1,1,NA,NA,NA,NA,NA,4,0,0,1,1,6,0,0,1,1,1
516,6380.376,2021,"45-54","Male","European/Other",3,"Employed",1,0,0,1,3,4,1,"Disabled",10,6,10,4,1,4,5,7,10,2,0,"No",14,2,1,NA,NA,NA,NA,NA,8,0,0,2,1,4,0,1,4,0,1
517,6601.8,2021,"35-44","Female","European/Other",3,"Employed",1,1,4,1,3,6,6,"not disabled",9,8,10,3,1,1,5,7,9,7,9,"No",11,2,1,NA,NA,NA,NA,NA,8,0,1,1,2,3,1,0,4,0,1
518,3808.186,2021,"25-34","Male","European/Other",4,"Employed",1,0,0,1,3,4,1,"not disabled",9,8,7,5,1,5,5,9,9,8,9,"Yes",19,99,2,NA,NA,NA,NA,NA,9,0,1,2,3,2,0,0,4,1,1
519,1066.941,2021,"25-34","Male","Maori",1,"Employed",0,0,0,3,3,9,6,"not disabled",3,7,8,2,1,4,3,5,4,3,6,"Yes",5,4,2,NA,NA,NA,NA,NA,8,0,1,1,1,2,0,0,1,1,1
520,5053.432,2021,"65+","Male","European/Other",2,"Employed",1,0,0,3,1,10,5,"Disabled",8,8,10,4,1,2,5,7,4,5,6,"Yes",14,1,1,NA,NA,NA,NA,NA,8,0,0,3,6,6,0,1,4,1,1
521,4855.796,2021,"25-34","Male","European/Other",3,"Employed",1,0,0,3,2,9,5,"not disabled",5,10,10,5,1,4,5,7,9,6,9,"No",12,3,2,NA,NA,NA,NA,NA,8,0,0,1,3,2,0,0,4,0,1
522,4062.497,2021,"45-54","Male","European/Other",3,"Employed",1,1,1,1,3,2,6,"Disabled",0,7,9,1,1,5,3,7,5,8,6,"Yes",3,1,1,NA,NA,NA,NA,NA,5,1,1,3,6,4,0,1,4,1,1
523,10650.61,2021,"25-34","Male","European/Other",2,"Employed",0,0,0,3,1,10,4,"not disabled",0,3,3,3,1,4,4,2,0,0,0,"No",12,1,2,NA,NA,NA,NA,NA,9,1,0,1,2,2,0,0,4,0,1
524,2363.504,2021,"25-34","Male","European/Other",3,"Not in the labour force",1,0,0,1,3,10,1,"not disabled",7,8,9,3,2,3,5,8,9,4,7,"Yes",13,99,2,NA,NA,NA,NA,NA,9,0,0,1,1,2,0,0,4,1,3
525,2392.988,2021,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,3,3,10,1,"not disabled",4,5,6,4,3,5,4,7,8,5,5,"No",0,1,1,NA,NA,NA,NA,NA,5,0,1,2,2,1,1,0,4,0,3
526,1403.913,2021,"35-44","Male","Maori",4,"Not in the labour force",0,0,0,1,3,2,2,"not disabled",7,8,8,5,1,4,4,8,8,5,6,"Yes",16,99,1,NA,NA,NA,NA,NA,4,0,0,1,3,3,0,0,1,1,3
527,4523.348,2021,"65+","Male","European/Other",2,"Employed",0,0,0,3,1,7,6,"not disabled",9,7,8,3,1,5,4,8,9,8,8,"No",13,99,1,NA,NA,NA,NA,NA,5,0,0,2,2,6,0,0,4,0,1
528,1786.283,2021,"35-44","Female","European/Other",1,"Employed",0,1,2,1,3,5,1,"not disabled",7,7,10,4,1,4,4,9,10,8,8,"Yes",19,2,1,NA,NA,NA,NA,NA,8,1,1,2,3,3,1,0,4,1,1
529,771.2234,2021,"25-34","Female","Maori",2,"Employed",1,0,0,3,2,7,1,"not disabled",6,8,8,4,2,3,5,10,8,6,5,"Yes",18,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,2,1,0,1,1,1
530,208.3685,2021,"15-24","Male","Maori",4,"Not in the labour force",0,0,0,1,3,5,1,"not disabled",5,7,9,4,3,5,4,8,9,7,9,"Yes",16,2,2,NA,NA,NA,NA,NA,9,0,0,2,4,1,0,0,1,1,3
531,902.2654,2021,"25-34","Male","European/Other",2,"Not in the labour force",1,0,0,1,3,10,1,"not disabled",7,9,9,5,2,5,5,7,9,7,7,"Yes",18,2,2,NA,NA,NA,NA,NA,3,0,0,1,1,2,0,0,4,1,3
532,6007.309,2021,"65+","Male","European/Other",3,"Employed",0,0,0,1,1,7,1,"Disabled",4,6,6,5,1,3,4,7,2,1,3,"Yes",9,1,1,NA,NA,NA,NA,NA,5,0,1,1,5,6,0,1,4,1,1
533,9983.067,2021,"65+","Female","European/Other",1,"Employed",0,0,0,2,1,5,1,"Disabled",6,5,6,2,1,1,5,5,10,0,7,"Yes",14,4,3,NA,NA,NA,NA,NA,8,0,0,3,2,6,1,1,4,1,1
534,797.3518,2021,"55-64","Female","European/Other",2,"Not in the labour force",1,0,0,1,3,9,1,"not disabled",8,10,8,3,1,4,4,8,9,5,5,"Yes",15,1,1,NA,NA,NA,NA,NA,8,0,0,1,2,5,1,0,4,1,3
535,1557.424,2021,"25-34","Male","European/Other",2,"Not in the labour force",0,1,2,3,1,7,1,"not disabled",9,8,9,3,3,4,5,7,10,7,8,"Yes",8,3,3,NA,NA,NA,NA,NA,8,0,0,1,3,2,0,0,4,1,3
536,8014.789,2021,"25-34","Male","European/Other",4,"Employed",1,0,0,1,2,6,6,"not disabled",5,8,7,3,1,2,4,9,8,8,8,"No",16,1,1,NA,NA,NA,NA,NA,4,0,0,3,2,2,0,0,4,0,1
537,712.0853,2021,"45-54","Female","Maori",3,"Employed",0,0,0,2,2,6,6,"not disabled",5,7,7,3,1,4,4,7,8,8,8,"Yes",12,3,2,NA,NA,NA,NA,NA,3,0,0,2,3,4,1,0,1,1,1
538,14866.21,2021,"35-44","Female","European/Other",2,"Employed",1,1,2,1,3,3,1,"not disabled",5,9,9,3,2,4,5,7,10,5,7,"No",14,1,1,NA,NA,NA,NA,NA,8,0,0,1,2,3,1,0,4,0,1
539,837.7709,2021,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,1,10,2,"not disabled",7,10,10,4,1,2,5,8,9,5,6,"Yes",16,2,1,NA,NA,NA,NA,NA,3,0,0,1,2,6,1,0,4,1,3
540,113.6625,2021,"45-54","Female","Asian",1,"Employed",0,0,0,1,2,8,1,"not disabled",7,8,7,4,1,3,4,7,4,3,4,"Yes",20,2,2,NA,NA,NA,NA,NA,4,0,0,2,2,4,1,0,3,1,1
542,891.5598,2021,"55-64","Female","European/Other",1,"Not in the labour force",1,0,0,1,1,10,1,"Disabled",5,7,10,1,2,3,3,5,7,2,3,"Yes",12,3,2,NA,NA,NA,NA,NA,3,1,0,3,5,5,1,1,4,1,3
543,138.8641,2021,"15-24","Male","Asian",1,"Not in the labour force",0,0,0,3,3,1,6,"not disabled",8,7,9,4,1,4,5,5,0,4,7,"Yes",17,1,2,NA,NA,NA,NA,NA,3,0,1,1,2,1,0,0,3,1,3
544,6911.301,2021,"35-44","Male","European/Other",3,"Employed",1,1,2,1,3,8,1,"not disabled",7,9,10,5,2,3,5,7,8,7,7,"Yes",16,1,1,NA,NA,NA,NA,NA,5,0,0,1,1,3,0,0,4,1,1
545,7319.26,2021,"55-64","Male","European/Other",1,"Employed",0,0,0,1,3,2,1,"not disabled",7,6,7,2,2,4,5,8,8,3,5,"Yes",9,2,2,NA,NA,NA,NA,NA,4,0,1,1,2,5,0,0,4,1,1
546,2927.704,2021,"25-34","Female","European/Other",1,"Employed",0,0,0,3,2,10,2,"not disabled",5,6,7,1,2,4,4,5,8,5,7,"No",14,1,2,NA,NA,NA,NA,NA,4,0,0,1,1,2,1,0,4,0,1
547,602.9279,2021,"45-54","Male","Maori",4,"Employed",0,0,0,3,1,9,6,"not disabled",4,4,7,2,2,3,3,7,9,1,2,"Yes",7,2,1,NA,NA,NA,NA,NA,9,0,0,3,4,4,0,0,1,1,1
548,1664.036,2021,"65+","Female","European/Other",2,"Employed",1,0,0,2,1,6,2,"not disabled",5,4,7,2,1,2,5,7,9,5,4,"Yes",14,3,1,NA,NA,NA,NA,NA,3,0,0,1,3,6,1,0,4,1,1
549,199.4579,2021,"65+","Female","Maori",3,"Not in the labour force",0,0,0,2,1,8,2,"not disabled",2,8,6,3,1,3,4,0,5,0,0,"Yes",14,2,1,NA,NA,NA,NA,NA,4,0,0,3,3,6,1,0,1,1,3
550,1132.119,2021,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,5,1,"not disabled",5,2,8,1,1,4,5,8,9,4,4,"Yes",19,1,1,NA,NA,NA,NA,NA,4,0,0,2,1,6,0,0,4,1,3
551,356.3727,2021,"25-34","Female","Maori",2,"Not in the labour force",1,1,3,3,1,4,6,"not disabled",10,9,9,5,1,2,4,8,10,6,10,"No",13,1,1,NA,NA,NA,NA,NA,8,0,0,5,5,2,1,0,1,0,3
552,3156.403,2021,"25-34","Female","European/Other",1,"Employed",1,1,1,3,2,6,1,"not disabled",9,9,9,3,1,5,5,5,9,7,7,"No",16,3,1,NA,NA,NA,NA,NA,8,0,0,1,4,2,1,0,4,0,1
553,231.736,2021,"65+","Female","Maori",2,"Employed",1,0,0,2,1,5,6,"not disabled",8,10,8,3,1,2,4,8,9,0,3,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,1,1,4,6,1,0,1,1,1
554,4542.942,2021,"55-64","Male","European/Other",1,"Not in the labour force",1,0,0,2,3,3,1,"not disabled",10,0,10,5,1,3,5,6,8,3,5,"No",12,1,2,NA,NA,NA,NA,NA,3,1,0,2,4,5,0,0,4,0,3
555,7743.343,2021,"35-44","Male","European/Other",3,"Employed",1,1,1,3,2,9,1,"not disabled",3,8,5,4,1,2,3,3,5,0,0,"Yes",14,4,1,NA,NA,NA,NA,NA,2,1,0,2,5,3,0,0,4,1,1
556,2958.246,2021,"45-54","Female","Maori",1,"Employed",0,0,0,3,2,7,6,"not disabled",5,7,8,4,1,4,4,6,4,3,3,"Yes",17,1,1,NA,NA,NA,NA,NA,4,0,0,2,2,4,1,0,1,1,1
557,4057.743,2021,"55-64","Male","European/Other",1,"Employed",1,0,0,1,1,6,1,"not disabled",9,8,9,3,1,2,5,6,9,3,5,"Yes",14,1,1,NA,NA,NA,NA,NA,3,0,0,1,2,5,0,0,4,1,1
558,5235.592,2021,"65+","Female","European/Other",1,"Employed",0,0,0,1,1,10,1,"not disabled",5,4,5,2,1,4,4,5,5,4,5,"Yes",16,2,1,NA,NA,NA,NA,NA,3,0,0,4,2,6,1,0,4,1,1
559,1485.605,2021,"25-34","Male","Maori",4,"Not in the labour force",0,0,0,1,3,8,5,"not disabled",7,7,8,3,1,4,4,7,8,3,5,"Yes",17,2,2,NA,NA,NA,NA,NA,3,1,1,2,2,2,0,0,1,1,3
560,423.4166,2021,"65+","Male","Pacific",1,"Not in the labour force",1,0,0,2,1,7,1,"Disabled",4,8,7,3,1,1,4,7,8,5,6,"Yes",12,1,1,NA,NA,NA,NA,NA,8,0,0,1,3,6,0,1,2,1,3
561,1605.828,2021,"55-64","Male","European/Other",4,"Not in the labour force",1,0,0,2,3,6,1,"not disabled",10,9,9,4,1,2,5,9,10,8,9,"Yes",17,1,1,NA,NA,NA,NA,NA,3,0,0,1,2,5,0,0,4,1,3
562,1561.254,2021,"45-54","Female","European/Other",1,"Not in the labour force",1,1,1,1,3,9,1,"not disabled",8,7,7,2,2,3,4,3,8,2,3,"Yes",20,1,1,NA,NA,NA,NA,NA,4,0,0,1,2,4,1,0,4,1,3
563,569.3007,2021,"15-24","Male","Maori",2,"Not in the labour force",1,0,0,1,2,9,3,"not disabled",5,5,7,2,1,4,4,3,0,0,0,"Yes",4,3,2,NA,NA,NA,NA,NA,3,0,0,1,1,1,0,0,1,1,3
564,1732.199,2021,"45-54","Male","Maori",3,"Employed",0,0,0,1,1,2,1,"not disabled",6,4,5,2,2,4,4,6,8,4,7,"Yes",17,99,1,NA,NA,NA,NA,NA,9,0,0,3,3,4,0,0,1,1,1
565,2628.65,2021,"55-64","Male","Maori",4,"Employed",0,0,0,2,2,2,1,"not disabled",7,8,7,4,1,4,5,8,8,7,8,"Yes",19,1,1,NA,NA,NA,NA,NA,3,0,0,2,1,5,0,0,1,1,1
566,2753.678,2021,"15-24","Male","European/Other",1,"Not in the labour force",0,0,0,3,1,8,1,"not disabled",5,10,10,3,1,4,5,8,8,7,9,"No",16,1,1,NA,NA,NA,NA,NA,8,0,0,1,3,1,0,0,4,0,3
567,11413.94,2021,"65+","Female","European/Other",2,"Employed",0,0,0,3,1,9,2,"not disabled",5,8,8,3,1,3,5,8,7,5,7,"Yes",16,2,1,NA,NA,NA,NA,NA,4,0,0,1,2,6,1,0,4,1,1
568,1007.725,2021,"15-24","Male","Asian",1,"Employed",0,0,0,3,2,9,2,"Disabled",6,6,2,2,3,5,4,1,2,1,2,"Not Eligible",19,1,2,NA,NA,NA,NA,NA,3,1,1,3,3,1,0,1,3,99,1
569,1025.078,2021,"45-54","Female","Asian",3,"Not in the labour force",1,0,0,3,3,5,6,"not disabled",5,9,9,4,1,5,5,6,6,5,6,"Yes",17,1,2,NA,NA,NA,NA,NA,8,0,0,1,5,4,1,0,3,1,3
570,2993.2,2021,"65+","Female","European/Other",4,"Employed",1,0,0,3,2,5,1,"not disabled",8,10,10,5,1,3,5,8,8,8,7,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,0,1,1,6,1,0,4,1,1
571,2884.111,2021,"15-24","Male","European/Other",2,"Employed",1,1,2,3,2,10,1,"not disabled",8,6,8,3,2,4,5,5,5,8,5,"No",16,1,1,NA,NA,NA,NA,NA,4,0,0,5,2,1,0,0,4,0,1
572,2029.85,2021,"25-34","Male","European/Other",1,"Employed",0,1,1,3,1,6,1,"not disabled",4,7,10,2,2,5,5,1,4,0,3,"Yes",5,3,2,NA,NA,NA,NA,NA,8,0,1,1,3,2,0,0,4,1,1
573,1725.698,2021,"65+","Female","Maori",2,"Employed",1,0,0,3,1,8,5,"not disabled",0,10,7,2,1,4,2,3,6,8,5,"Yes",8,4,2,NA,NA,NA,NA,NA,4,0,1,2,3,6,1,0,1,1,1
574,7361.551,2021,"65+","Male","European/Other",4,"Employed",0,0,0,2,3,6,6,"not disabled",10,6,10,3,2,5,3,8,8,7,7,"Yes",20,1,1,NA,NA,NA,NA,NA,8,1,1,2,2,6,0,0,4,1,1
575,647.106,2021,"25-34","Male","Maori",4,"Employed",1,1,1,3,3,10,4,"not disabled",7,9,10,5,2,5,5,7,8,3,5,"No",18,2,1,NA,NA,NA,NA,NA,3,0,0,1,1,2,0,0,1,0,1
576,1303.556,2021,"35-44","Male","European/Other",3,"Not in the labour force",1,1,3,1,3,3,6,"not disabled",5,9,8,3,2,4,5,7,9,5,5,"Yes",10,1,2,NA,NA,NA,NA,NA,3,0,0,2,2,3,0,0,4,1,3
577,2103.489,2021,"45-54","Male","European/Other",1,"Not in the labour force",1,1,2,1,2,8,1,"not disabled",8,8,7,3,2,3,4,7,9,4,7,"Yes",14,2,2,NA,NA,NA,NA,NA,3,0,0,1,2,4,0,0,4,1,3
578,4585.736,2021,"65+","Male","European/Other",2,"Employed",1,0,0,2,1,1,1,"not disabled",8,8,6,2,1,4,4,9,8,7,8,"Yes",14,2,1,NA,NA,NA,NA,NA,4,0,0,2,4,6,0,0,4,1,1
580,5559.011,2021,"35-44","Female","European/Other",2,"Employed",1,1,2,1,2,8,5,"not disabled",4,7,8,3,1,3,4,3,8,5,3,"No",13,3,2,NA,NA,NA,NA,NA,3,0,0,1,2,3,1,0,4,0,1
581,1032.162,2021,"65+","Female","European/Other",2,"Not in the labour force",0,0,0,3,1,8,1,"Disabled",10,5,5,2,1,3,5,6,4,6,5,"No",19,2,2,NA,NA,NA,NA,NA,4,1,0,3,3,6,1,1,4,0,3
582,8537.233,2021,"45-54","Female","European/Other",4,"Employed",1,0,0,1,3,4,1,"not disabled",9,8,9,4,1,4,5,8,8,6,6,"Yes",19,1,1,NA,NA,NA,NA,NA,4,1,0,2,2,4,1,0,4,1,1
583,1840.474,2021,"65+","Female","European/Other",2,"Not in the labour force",0,0,0,1,1,9,1,"Disabled",5,8,8,1,1,5,5,5,8,3,5,"Yes",20,1,1,NA,NA,NA,NA,NA,1,0,0,1,1,6,1,1,4,1,3
584,3743.79,2021,"15-24","Female","European/Other",1,"Employed",0,0,0,2,3,7,1,"not disabled",4,8,10,4,1,4,5,8,8,6,7,"Yes",19,1,1,NA,NA,NA,NA,NA,4,1,0,3,1,1,1,0,4,1,1
585,1196.374,2021,"45-54","Male","European/Other",4,"Not in the labour force",1,1,2,2,3,3,6,"not disabled",9,8,7,4,2,5,4,8,8,7,8,"Yes",19,2,2,NA,NA,NA,NA,NA,3,0,0,1,2,4,0,0,4,1,3
586,3370.628,2021,"35-44","Male","European/Other",4,"Employed",1,1,1,1,3,1,1,"not disabled",6,9,9,3,1,4,5,6,7,5,7,"Yes",19,1,1,NA,NA,NA,NA,NA,3,0,0,1,1,3,0,0,4,1,1
587,2648.077,2021,"65+","Male","European/Other",1,"Employed",1,0,0,3,2,10,2,"not disabled",10,10,10,4,1,5,4,10,10,0,0,"Yes",20,1,2,NA,NA,NA,NA,NA,4,0,0,1,4,6,0,0,4,1,1
588,704.6828,2021,"15-24","Male","European/Other",3,"Not in the labour force",0,1,1,3,1,9,6,"not disabled",7,5,7,1,1,4,3,4,4,2,4,"Yes",10,4,3,NA,NA,NA,NA,NA,9,0,0,4,2,1,0,0,4,1,3
589,919.1563,2021,"65+","Male","European/Other",3,"Not in the labour force",0,0,0,3,2,9,1,"not disabled",7,8,8,4,1,2,5,6,10,6,6,"Yes",19,1,1,NA,NA,NA,NA,NA,3,0,0,1,2,6,0,0,4,1,3
590,945.3981,2021,"55-64","Female","European/Other",1,"Not in the labour force",0,0,0,3,2,8,1,"not disabled",2,5,6,4,2,4,5,8,8,8,8,"Yes",12,2,1,NA,NA,NA,NA,NA,5,0,0,3,2,5,1,0,4,1,3
591,1347.678,2021,"15-24","Female","European/Other",4,"Not in the labour force",1,0,0,2,3,3,1,"not disabled",8,9,10,4,1,3,4,8,8,5,4,"Yes",18,1,1,NA,NA,NA,NA,NA,4,0,0,1,2,1,1,0,4,1,3
592,200.9608,2021,"15-24","Male","Maori",3,"Not in the labour force",0,0,0,2,3,2,1,"Disabled",7,7,10,5,1,3,5,6,8,0,2,"No",8,2,1,NA,NA,NA,NA,NA,3,0,0,4,4,1,0,1,1,0,3
593,107.2895,2021,"35-44","Male","Maori",4,"Not in the labour force",1,1,2,1,3,9,2,"not disabled",5,7,7,3,2,4,5,5,7,4,1,"Yes",7,1,2,NA,NA,NA,NA,NA,4,0,0,1,2,3,0,0,1,1,3
594,1313.213,2021,"45-54","Male","European/Other",1,"Not in the labour force",1,1,1,1,3,5,1,"not disabled",9,9,10,5,2,4,5,9,10,9,9,"Yes",20,1,1,NA,NA,NA,NA,NA,5,0,0,1,1,4,0,0,4,1,3
595,1178.466,2021,"15-24","Male","Maori",2,"Employed",0,0,0,3,2,7,2,"not disabled",7,9,10,5,1,5,5,8,9,5,6,"Yes",17,2,2,NA,NA,NA,NA,NA,9,0,0,2,1,1,0,0,1,1,1
596,2213.292,2021,"55-64","Male","European/Other",1,"Employed",1,0,0,2,1,3,6,"Disabled",8,8,7,3,1,4,4,8,8,2,7,"Yes",14,1,1,NA,NA,NA,NA,NA,3,0,0,1,3,5,0,1,4,1,1
597,6536.888,2021,"35-44","Female","European/Other",2,"Employed",1,0,0,1,2,5,6,"not disabled",5,6,8,3,1,4,4,8,8,5,5,"Yes",18,1,1,NA,NA,NA,NA,NA,3,0,0,2,1,3,1,0,4,1,1
598,3791.241,2021,"65+","Female","European/Other",2,"Employed",1,0,0,1,2,2,6,"not disabled",0,9,9,5,1,3,5,8,10,4,6,"Yes",18,1,1,NA,NA,NA,NA,NA,4,0,0,1,2,6,1,0,4,1,1
599,6497.438,2021,"65+","Female","European/Other",1,"Employed",0,0,0,2,1,7,1,"not disabled",6,7,8,3,1,2,4,5,8,4,5,"Yes",16,2,1,NA,NA,NA,NA,NA,4,0,0,2,2,6,1,0,4,1,1
600,3606.653,2021,"35-44","Female","European/Other",3,"Employed",1,0,0,1,3,6,1,"not disabled",10,8,10,4,1,4,5,7,8,5,6,"Yes",18,4,3,NA,NA,NA,NA,NA,3,1,0,1,2,3,1,0,4,1,1
601,1087.216,2021,"65+","Male","Maori",1,"Employed",1,0,0,2,1,7,1,"not disabled",9,10,9,4,1,4,5,7,9,5,6,"Yes",18,1,1,NA,NA,NA,NA,NA,3,0,0,1,3,6,0,0,1,1,1
602,224.351,2021,"55-64","Female","Maori",2,"Not in the labour force",1,0,0,1,2,9,6,"not disabled",3,5,5,3,1,4,3,8,9,7,9,"Yes",11,1,2,NA,NA,NA,NA,NA,1,1,1,2,5,5,1,0,1,1,3
603,4550.339,2021,"15-24","Female","European/Other",1,"Employed",0,0,0,1,2,8,1,"Disabled",7,10,10,3,1,5,3,8,9,7,9,"Yes",8,99,1,NA,NA,NA,NA,NA,9,1,0,3,3,1,1,1,4,1,1
604,4550.339,2021,"25-34","Male","European/Other",4,"Employed",1,0,0,3,3,4,1,"not disabled",3,8,8,3,2,5,5,8,6,5,5,"Yes",9,4,3,NA,NA,NA,NA,NA,4,1,0,2,3,2,0,0,4,1,1
605,1131.87,2021,"25-34","Female","European/Other",1,"Not in the labour force",0,0,0,3,2,7,1,"not disabled",4,6,7,2,1,3,5,6,6,7,7,"Yes",12,1,2,NA,NA,NA,NA,NA,8,0,0,1,1,2,1,0,4,1,3
606,1131.87,2021,"45-54","Male","European/Other",2,"Not in the labour force",1,0,0,3,3,7,4,"not disabled",8,8,8,5,1,4,5,8,10,9,9,"No",14,1,1,NA,NA,NA,NA,NA,3,0,0,2,1,4,0,0,4,0,3
